,Dataline,PlayerLinenumber,Play,ActSceneLine,PlayerLine
55261,55262,214.0,18,13958,63864
86761,86762,3.0,27,5388,83036
82331,82332,48.0,26,1939,82288
63658,63659,95.0,20,9215,54460
26727,26728,25.0,6,7291,28059
28288,28289,1.0,6,15826,15258
102981,102982,14.0,33,1084,8297
103354,103355,67.0,33,2282,53366
723,724,26.0,9,3612,92603
47697,47698,73.0,15,6083,77785
9112,9113,7.0,12,9471,99830
92800,92801,1.0,29,6979,92373
80314,80315,16.0,25,8152,29568
37055,37056,22.0,10,1010,22205
7815,7816,66.0,12,6221,42222
91678,91679,38.0,29,967,35621
42813,42814,7.0,14,12963,48762
50251,50252,27.0,17,4087,48824
79744,79745,3.0,25,4660,6686
87088,87089,14.0,27,7264,41474
43030,43031,3.0,14,14319,85819
83983,83984,24.0,26,10286,18960
85803,85804,8.0,27,2037,76561
64100,64101,71.0,20,13089,55190
6559,6560,18.0,12,1451,5785
48843,48844,24.0,15,14875,57704
95124,95125,5.0,30,8294,17445
93108,93109,2.0,29,8979,2908
42002,42003,43.0,14,6796,3967
48835,48836,21.0,15,14867,45946
14059,14060,7.0,3,6108,81723
10072,10073,17.0,13,1896,84839
40478,40479,14.0,14,1453,39704
17430,17431,25.0,5,7790,86103
81591,81592,14.0,26,1430,78066
66234,66235,39.0,21,10319,48140
79702,79703,36.0,25,4308,16420
98272,98273,53.0,31,9894,31972
81574,81575,9.0,26,1405,25677
37846,37847,10.0,10,6991,94157
1582,1583,10.0,9,6186,61342
104199,104200,23.0,33,6295,87958
20291,20292,27.0,4,7659,4258
6738,6739,45.0,12,1515,33436
108444,108445,101.0,2,1285,18425
75503,75504,93.0,23,13630,80546
17525,17526,1.0,5,8405,23098
107655,107656,14.0,34,13642,17270
44143,44144,75.0,16,3316,79047
33287,33288,21.0,8,2254,90852
374,375,6.0,9,1823,86738
7200,7201,13.0,12,4220,78830
67676,67677,2.0,1,3809,30161
76018,76019,1.0,24,939,8355
8727,8728,10.0,12,11213,70369
57446,57447,31.0,35,9414,64480
91154,91155,61.0,28,12917,44669
51176,51177,4.0,17,8217,91739
3062,3063,26.0,9,15101,17001
74287,74288,51.0,23,8204,55930
109104,109105,2.0,2,6341,42050
96932,96933,100.0,31,700,4769
76843,76844,27.0,24,5336,64324
6787,6788,59.0,12,1569,93604
67740,67741,12.0,1,4240,23987
5408,5409,19.0,11,12114,19697
29208,29209,32.0,7,2558,64278
24274,24275,66.0,0,13081,70419
452,453,10.0,9,1485,78657
12998,12999,6.0,3,1501,49244
2456,2457,19.0,9,10311,81389
32859,32860,47.0,8,999,41844
11839,11840,1.0,13,12412,46941
37330,37331,6.0,10,3687,10498
26023,26024,42.0,6,4287,30406
59553,59554,47.0,19,4720,54531
2280,2281,14.0,9,9364,42111
86929,86930,43.0,27,5961,64108
31134,31135,86.0,7,10091,9380
45470,45471,50.0,16,10011,20633
26461,26462,95.0,6,6115,29917
76658,76659,24.0,24,4620,29318
105961,105962,5.0,34,3609,44478
90431,90432,58.0,28,9000,38158
103123,103124,55.0,33,1459,37971
827,828,34.0,9,4232,61207
105560,105561,1.0,34,803,79093
95615,95616,40.0,30,10389,22354
77488,77489,24.0,24,10287,95052
44127,44128,73.0,16,3299,15420
56924,56925,27.0,35,5961,60006
76166,76167,7.0,24,1634,90621
101848,101849,27.0,32,12108,65271
45895,45896,8.0,16,13566,43240
55197,55198,187.0,18,13888,63896
71830,71831,3.0,22,14514,27860
10149,10150,1.0,13,3033,37111
6469,6470,1.0,12,1445,38803
94795,94796,15.0,30,6298,43327
85488,85489,74.0,27,410,71332
84890,84891,30.0,26,14878,41830
70132,70133,5.0,22,4325,94709
97064,97065,10.0,31,3600,25503
10075,10076,17.0,13,1899,77771
84862,84863,17.0,26,14849,4593
2618,2619,7.0,9,11124,68174
6258,6259,13.0,12,788,78633
82351,82352,64.0,26,1961,11361
59500,59501,29.0,19,4662,46716
68922,68923,15.0,1,13467,77321
39413,39414,6.0,10,12802,102218
38635,38636,44.0,10,9413,98862
89094,89095,48.0,28,428,89538
70476,70477,20.0,22,6349,35486
37134,37135,30.0,10,1096,14271
16405,16406,6.0,5,3603,11223
29389,29390,26.0,7,3544,15176
111233,111234,4.0,2,14669,35009
102244,102245,41.0,32,12913,97938
60994,60995,76.0,19,13050,64957
40428,40429,9.0,14,1272,34752
14596,14597,8.0,3,9079,62350
67883,67884,23.0,1,6310,91045
1317,1318,125.0,9,4885,30448
65086,65087,37.0,21,3664,94669
79357,79358,50.0,25,3220,10388
80836,80837,18.0,25,12911,53738
5190,5191,1.0,11,10281,9428
44103,44104,71.0,16,3274,77696
30620,30621,52.0,7,8292,92543
9650,9651,55.0,13,351,4844
66650,66651,6.0,21,12419,15485
79203,79204,18.0,25,3054,44784
55058,55059,130.0,18,13738,2630
35147,35148,1.0,8,8945,69805
46798,46799,23.0,15,1478,5306
10105,10106,17.0,13,1932,24672
77768,77769,30.0,24,12430,98573
8598,8599,62.0,12,9867,67023
31848,31849,2.0,7,15128,16002
55384,55385,260.0,18,14087,39335
55496,55497,328.0,18,14204,92120
90300,90301,9.0,28,9145,102810
87344,87345,37.0,27,7373,22178
93804,93805,78.0,30,13222,57184
80366,80367,23.0,25,7829,81484
10252,10253,17.0,13,3037,83201
9185,9186,6.0,12,13241,67009
45993,45994,8.0,16,14900,87745
77100,77101,15.0,24,7242,60496
11785,11786,8.0,13,11047,8496
10238,10239,13.0,13,3630,31203
13912,13913,17.0,3,5026,7708
31561,31562,6.0,7,14849,11253
19645,19646,9.0,4,5295,69171
22131,22132,51.0,4,13611,7124
87520,87521,40.0,27,8230,29480
41753,41754,17.0,14,6345,16538
78818,78819,26.0,25,1481,87238
20511,20512,5.0,4,8838,38700
57968,57969,19.0,35,13285,100665
3962,3963,32.0,11,3626,77858
28985,28986,5.0,7,2289,75026
11698,11699,5.0,13,10902,16794
88378,88379,16.0,27,14540,57248
79862,79863,6.0,25,7224,49986
45047,45048,33.0,16,7907,62410
99047,99048,29.0,31,14867,57523
37079,37080,25.0,10,1035,63325
106811,106812,36.0,34,6015,80401
16939,16940,3.0,5,6019,21488
41694,41695,10.0,14,6197,60957
29715,29716,21.0,7,5137,44781
30444,30445,5.0,7,8239,10488
31009,31010,60.0,7,9957,8646
98295,98296,58.0,31,9919,6308
31219,31220,109.0,7,10179,527
31672,31673,6.0,7,15063,63788
32403,32404,136.0,7,15622,47638
48019,48020,68.0,15,6903,2729
47811,47812,6.0,15,6935,91193
41976,41977,37.0,14,6770,40866
28368,28369,19.0,6,15880,82372
86618,86619,74.0,27,4721,27113
58223,58224,3.0,35,15699,44722
95508,95509,7.0,30,10703,3880
107753,107754,5.0,34,15040,16033
23545,23546,16.0,0,9375,2546
15323,15324,8.0,3,13798,98141
45316,45317,19.0,16,10332,61276
62906,62907,14.0,20,6828,40734
40533,40534,21.0,14,916,58892
75825,75826,4.0,24,369,52781
53415,53416,16.0,18,3630,62614
97025,97026,1.0,31,3189,7961
25706,25707,4.0,6,3687,93573
40819,40820,29.0,14,2224,70445
11959,11960,3.0,13,12534,24376
43213,43214,43.0,14,14559,50142
5306,5307,1.0,11,11024,70977
72397,72398,23.0,23,1842,85786
17202,17203,85.0,5,6929,88007
73008,73009,72.0,23,3173,35429
28680,28681,49.0,7,427,23462
108463,108464,106.0,2,1307,12369
22920,22921,30.0,0,4240,98630
56203,56204,9.0,35,2501,89939
65326,65327,28.0,21,4597,22337
28701,28702,56.0,7,450,89860
55109,55110,155.0,18,13794,8913
7462,7463,2.0,12,5975,81760
94722,94723,81.0,30,3802,39423
47730,47731,80.0,15,6118,40174
2731,2732,10.0,9,13479,24544
20944,20945,40.0,4,6545,63439
110938,110939,41.0,2,13013,2082
58744,58745,11.0,19,2070,87409
31094,31095,78.0,7,10046,38504
8836,8837,12.0,12,12629,80585
91973,91974,102.0,29,1279,41458
70975,70976,15.0,22,9090,11921
40271,40272,36.0,14,395,5765
102836,102837,5.0,32,16113,27457
64208,64209,18.0,21,669,96109
107010,107011,133.0,34,6231,50719
44820,44821,10.0,16,7581,88216
48531,48532,118.0,15,10541,60188
62175,62176,4.0,20,5136,833
21313,21314,9.0,4,12404,54542
6444,6445,33.0,12,488,49867
75662,75663,149.0,23,13797,82443
52879,52880,14.0,18,808,61543
14080,14081,7.0,3,6824,80190
93097,93098,1.0,29,9056,89820
48992,48993,25.0,15,15627,18533
105249,105250,45.0,33,12943,4455
101253,101254,31.0,32,7383,74283
16393,16394,6.0,5,3500,75883
7877,7878,13.0,12,6957,82431
81352,81353,1.0,26,325,7498
106631,106632,1.0,34,5930,59252
100396,100397,24.0,32,3763,84803
83596,83597,10.0,26,8826,24614
42153,42154,66.0,14,6958,73568
259,260,51.0,9,912,97474
2537,2538,21.0,9,10883,50703
110674,110675,226.0,2,11767,94775
24003,24004,87.0,0,11007,36940
45514,45515,1.0,16,10880,37615
43168,43169,26.0,14,14896,56732
84543,84544,123.0,26,11243,4971
81228,81229,4.0,25,15671,86775
48187,48188,7.0,15,9896,29204
72166,72167,38.0,23,394,83121
7898,7899,24.0,12,7179,68899
834,835,38.0,9,4240,94074
57011,57012,14.0,35,7224,73477
62990,62991,34.0,20,6919,31752
28316,28317,7.0,6,15825,28813
13791,13792,86.0,3,4407,100486
26238,26239,25.0,6,6294,28726
69745,69746,18.0,22,3433,87973
85980,85981,20.0,27,2504,58905
41116,41117,12.0,14,3998,70221
71485,71486,29.0,22,12914,8420
103196,103197,14.0,33,2171,76363
64055,64056,62.0,20,13039,39232
63371,63372,8.0,20,9373,12618
4678,4679,2.0,11,6769,9704
111042,111043,4.0,2,13576,95999
70815,70816,11.0,22,7914,103679
51934,51935,35.0,17,12174,55249
79926,79927,14.0,25,6774,61521
48497,48498,103.0,15,10509,83634
49275,49276,61.0,17,477,60080
45363,45364,28.0,16,9897,14397
47041,47042,45.0,15,3114,23867
102634,102635,2.0,32,14999,23743
31994,31995,39.0,7,15176,90436
36162,36163,94.0,8,13076,20724
30233,30234,3.0,7,8003,91834
57039,57040,7.0,35,7348,3735
22123,22124,50.0,4,13602,39166
54789,54790,7.0,18,13631,8305
64040,64041,59.0,20,13023,77386
17477,17478,12.0,5,7914,48174
104411,104412,2.0,33,7736,46098
78457,78458,10.0,25,772,65941
24898,24899,14.0,6,1829,79955
63411,63412,19.0,20,9417,361
80972,80973,42.0,25,13574,73334
3370,3371,26.0,11,392,60444
23105,23106,2.0,0,5964,65281
71995,71996,59.0,22,14934,70727
5463,5464,4.0,11,12425,3997
32717,32718,15.0,8,1438,49840
105084,105085,1.0,33,10337,64839
21223,21224,11.0,4,11124,2343
55678,55679,389.0,18,14403,14771
42591,42592,45.0,14,9022,89061
91641,91642,32.0,29,926,8928
71767,71768,14.0,22,13887,96479
48720,48721,39.0,15,12922,15825
11700,11701,6.0,13,10348,750
14306,14307,8.0,3,8385,97568
16553,16554,14.0,5,4882,39059
72541,72542,46.0,23,1575,26791
102180,102181,19.0,32,13307,71390
59801,59802,59.0,19,6044,103154
26289,26290,45.0,6,6350,11909
88464,88465,39.0,27,14620,1533
69928,69929,96.0,22,3168,97206
77163,77164,32.0,24,6774,83009
2992,2993,10.0,9,15034,42877
8830,8831,11.0,12,12622,96350
46903,46904,10.0,15,3400,37078
126,127,3.0,9,895,40471
52009,52010,52.0,17,12257,11425
67507,67508,14.0,1,3077,5681
41244,41245,47.0,14,3712,78659
97483,97484,69.0,31,4461,90790
59244,59245,48.0,19,3684,20157
7440,7441,25.0,12,4657,5906
68074,68075,4.0,1,7102,36485
98853,98854,21.0,31,13545,26541
45711,45712,4.0,16,13074,26418
62469,62470,5.0,20,5754,20385
50883,50884,9.0,17,7213,64078
4689,4690,7.0,11,6857,7580
95037,95038,28.0,30,8181,93852
10264,10265,18.0,13,3050,44979
37168,37169,1.0,10,3008,59244
57591,57592,28.0,35,10290,84259
52745,52746,109.0,17,14785,5335
83419,83420,2.0,26,8427,76711
2683,2684,8.0,9,13307,68019
55225,55226,194.0,18,13918,57269
74018,74019,119.0,23,7595,58071
67630,67631,38.0,1,3207,56479
66915,66916,47.0,21,15184,91269
31284,31285,122.0,7,10248,48766
106951,106952,96.0,34,6167,215
77543,77544,51.0,24,9861,90772
3898,3899,8.0,11,3200,39099
65635,65636,25.0,21,7759,103292
71649,71650,95.0,22,13090,87866
70188,70189,18.0,22,4612,69202
37973,37974,1.0,10,7348,80294
107532,107533,29.0,34,10942,20680
104657,104658,83.0,33,7919,30502
71848,71849,5.0,22,14713,14676
54696,54697,36.0,18,13467,33874
16660,16661,12.0,5,5305,84085
87255,87256,24.0,27,7809,82418
95625,95626,40.0,30,10400,4827
44836,44837,10.0,16,7759,54270
96752,96753,41.0,31,516,42706
925,926,2.0,9,4607,61622
36171,36172,95.0,8,13084,20006
85617,85618,15.0,27,1415,98864
21995,21996,7.0,4,13831,44028
52002,52003,52.0,17,12249,72270
77912,77913,80.0,24,15795,20629
6483,6484,3.0,12,1006,80108
97125,97126,26.0,31,3059,66561
36723,36724,3.0,10,803,78663
13160,13161,45.0,3,1538,19966
40108,40109,1.0,14,435,59092
39268,39269,13.0,10,12638,36591
103787,103788,76.0,33,4335,27261
62292,62293,5.0,20,5399,31318
27070,27071,9.0,6,9918,52460
41018,41019,32.0,14,3083,71012
63715,63716,112.0,20,9277,64109
9370,9371,61.0,12,13035,75355
7027,7028,60.0,12,3051,102327
3007,3008,13.0,9,15048,16583
92314,92315,114.0,29,3154,79919
4290,4291,47.0,11,4705,62825
63651,63652,93.0,20,9207,29467
36620,36621,138.0,8,13846,60317
26454,26455,91.0,6,6107,78866
5309,5310,1.0,11,11357,14018
74263,74264,36.0,23,8178,12332
75638,75639,146.0,23,13772,65602
39208,39209,5.0,10,12408,17628
22823,22824,38.0,0,3042,87675
59305,59306,72.0,19,3750,81195
105557,105558,1.0,34,768,35658
83641,83642,19.0,26,8870,47327
59906,59907,7.0,19,6891,25849
14089,14090,9.0,3,6913,101966
84235,84236,16.0,26,11835,82282
104140,104141,82.0,33,5281,91440
70047,70048,140.0,22,3296,93212
94193,94194,15.0,30,1394,102566
72864,72865,27.0,23,3630,4997
44182,44183,83.0,16,3359,37459
15625,15626,68.0,3,14699,62296
33118,33119,11.0,8,2186,44902
69253,69254,102.0,1,13227,74241
46828,46829,32.0,15,1510,17436
108120,108121,38.0,2,932,11809
52054,52055,67.0,17,12305,59445
26586,26587,142.0,6,6248,25129
63261,63262,13.0,20,8396,92269
73471,73472,89.0,23,4497,10707
46309,46310,15.0,15,772,63375
6402,6403,29.0,12,443,59725
54272,54273,14.0,18,10884,74950
66852,66853,24.0,21,15697,12590
48658,48659,22.0,15,13374,67814
96851,96852,72.0,31,614,47385
30474,30475,15.0,7,8397,78606
107352,107353,1.0,34,10669,44562
86231,86232,20.0,27,4256,39030
16768,16769,10.0,5,5693,40659
3006,3007,13.0,9,15047,10408
109195,109196,9.0,2,7258,59776
89349,89350,43.0,28,952,86081
6252,6253,12.0,12,782,99154
31969,31970,26.0,7,15149,35053
90277,90278,1.0,28,9374,95720
12647,12648,7.0,13,15954,50470
87195,87196,10.0,27,7515,795
45654,45655,50.0,16,10380,22357
25361,25362,3.0,6,828,29835
14910,14911,56.0,3,10385,29863
97908,97909,1.0,31,6780,72201
75052,75053,12.0,23,10414,26210
38045,38046,18.0,10,8003,20516
20168,20169,7.0,4,6769,81112
13346,13347,36.0,3,3629,86292
36942,36943,11.0,10,886,57171
45594,45595,28.0,16,10892,90231
88719,88720,29.0,28,19,82846
4241,4242,36.0,11,4653,78273
92918,92919,51.0,29,6779,13075
47776,47777,89.0,15,6167,40633
42876,42877,19.0,14,13459,80687
12093,12094,14.0,13,12759,67111
27653,27654,61.0,6,12248,23071
79940,79941,16.0,25,6789,55330
92963,92964,2.0,29,7803,22609
105300,105301,64.0,33,12997,29018
19963,19964,8.0,4,5653,67375
98384,98385,7.0,31,10868,53009
2892,2893,21.0,9,13546,2156
49737,49738,54.0,17,1900,57858
98079,98080,24.0,31,9405,47344
79922,79923,14.0,25,6770,52534
77096,77097,14.0,24,7213,7413
84379,84380,61.0,26,11062,75397
53826,53827,77.0,18,6055,16006
47574,47575,52.0,15,5950,77524
11079,11080,54.0,13,7274,85600
105828,105829,65.0,34,887,17235
78885,78886,32.0,25,1553,71330
36348,36349,34.0,8,13563,101616
22394,22395,126.0,4,13873,71599
17148,17149,57.0,5,6871,100463
34626,34627,72.0,8,6911,102047
81821,81822,12.0,26,1556,26855
107748,107749,2.0,34,15034,6741
19396,19397,47.0,4,3692,72061
101195,101196,29.0,32,7319,49677
94810,94811,1.0,30,6757,84526
52664,52665,77.0,17,14701,56213
41848,41849,34.0,14,6028,12833
75750,75751,178.0,23,13892,90760
25766,25767,14.0,6,4228,29300
9639,9640,48.0,13,339,67215
36587,36588,133.0,8,13812,45808
98849,98850,20.0,31,14508,4354
110698,110699,229.0,2,11794,94628
68230,68231,41.0,1,6858,44451
58573,58574,60.0,19,869,33742
108198,108199,49.0,2,1016,63773
108378,108379,86.0,2,1213,3562
33847,33848,101.0,8,3880,93952
87853,87854,1.0,27,10669,75149
89821,89822,124.0,28,3309,17104
52680,52681,81.0,17,14716,88086
86186,86187,7.0,27,4120,18601
80647,80648,49.0,25,9128,51590
15473,15474,24.0,3,14539,65275
97255,97256,8.0,31,4612,774
29813,29814,43.0,7,4711,58669
47325,47326,21.0,15,4250,56920
98607,98608,5.0,31,13152,70503
20222,20223,30.0,4,7252,102588
70601,70602,51.0,22,7288,93152
103922,103923,35.0,33,4666,9867
29227,29228,36.0,7,2579,87115
89639,89640,48.0,28,3113,35476
60825,60826,18.0,19,13443,39512
107648,107649,10.0,34,13565,16761
65646,65647,27.0,21,7785,95964
40299,40300,40.0,14,426,40488
40893,40894,13.0,14,3145,44960
108090,108091,33.0,2,899,67609
55653,55654,377.0,18,14376,47918
80532,80533,30.0,25,9003,42914
31022,31023,63.0,7,9971,79011
92390,92391,137.0,29,3238,2232
13706,13707,57.0,3,4313,33243
78135,78136,61.0,24,13010,71250
64808,64809,13.0,21,3610,99404
6350,6351,23.0,12,387,44066
76968,76969,39.0,24,8292,3819
101200,101201,29.0,32,7324,25935
89566,89567,29.0,28,3036,9254
31393,31394,6.0,7,11013,40075
64750,64751,1.0,21,3067,97850
43763,43764,60.0,16,508,48500
74292,74293,55.0,23,7831,35564
11948,11949,1.0,13,12623,47881
67847,67848,12.0,1,6097,33942
19699,19700,33.0,4,5352,80678
74963,74964,80.0,23,9965,22804
29524,29525,23.0,7,3659,17036
49667,49668,27.0,17,2184,94804
3857,3858,5.0,11,2653,2245
65963,65964,15.0,21,8392,91026
92901,92902,42.0,29,6761,40930
41403,41404,8.0,14,4671,56420
64369,64370,96.0,21,429,16976
98900,98901,29.0,31,13594,44531
64440,64441,126.0,21,505,100724
110159,110160,99.0,2,11214,29853
6368,6369,26.0,12,406,20244
14415,14416,9.0,3,8544,38154
64325,64326,78.0,21,386,41630
38710,38711,55.0,10,9024,100858
21932,21933,17.0,4,13454,60343
11470,11471,67.0,13,7456,74689
35947,35948,19.0,8,13318,101525
54814,54815,22.0,18,13909,22981
45600,45601,30.0,16,10898,42909
67109,67110,19.0,1,335,44662
867,868,1.0,9,4593,95185
59566,59567,48.0,19,4734,54162
68495,68496,105.0,1,7139,31395
79071,79072,10.0,25,2185,74281
39145,39146,2.0,10,11953,51546
7995,7996,31.0,12,6806,87136
97759,97760,33.0,31,6018,11219
33051,33052,24.0,8,1496,65916
95288,95289,31.0,30,8580,3369
37759,37760,1.0,10,5910,86805
92259,92260,89.0,29,3096,15504
5651,5652,3.0,11,14208,22255
84272,84273,22.0,26,10946,55780
30824,30825,5.0,7,9929,37910
78555,78556,18.0,25,379,22620
57729,57730,15.0,35,10907,20759
60895,60896,41.0,19,12943,6561
17949,17950,12.0,5,10781,63385
34077,34078,157.0,8,4132,77853
4306,4307,1.0,11,5192,7691
65026,65027,25.0,21,4186,93194
90407,90408,53.0,28,8978,85790
82816,82817,19.0,26,4584,87803
23424,23425,49.0,0,6823,99714
25740,25741,8.0,6,4053,17785
37848,37849,10.0,10,7013,103187
19092,19093,4.0,4,2475,85445
34746,34747,130.0,8,7039,17093
66177,66178,13.0,21,10062,101881
23369,23370,26.0,0,6763,31745
66587,66588,43.0,21,11847,102779
7742,7743,50.0,12,6140,25303
102011,102012,81.0,32,11960,72808
18383,18384,21.0,5,15059,23073
16119,16120,94.0,5,970,54603
11280,11281,17.0,13,7787,28288
21105,21106,7.0,4,9907,72068
19964,19965,8.0,4,5654,77750
8908,8909,34.0,12,12497,103128
56521,56522,27.0,35,4241,31766
65207,65208,73.0,21,3792,98449
88157,88158,7.0,27,13307,3924
37951,37952,33.0,10,6794,68406
86364,86365,1.0,27,4336,24593
58717,58718,2.0,19,1992,11241
91505,91506,4.0,29,1006,62422
86282,86283,33.0,27,3695,76557
14475,14476,26.0,3,8609,34907
54062,54063,15.0,18,10262,796
79336,79337,42.0,25,3197,144
98677,98678,23.0,31,12910,63368
39639,39640,18.0,10,13374,92484
80231,80232,25.0,25,7393,44857
8330,8331,1.0,12,8957,54537
64552,64553,37.0,21,1856,62378
54487,54488,76.0,18,10534,8169
111289,111290,18.0,2,14878,12663
85358,85359,41.0,27,778,55231
32141,32142,71.0,7,15335,67994
87461,87462,18.0,27,8420,24923
60283,60284,7.0,19,9996,97970
22581,22582,10.0,0,383,76884
29450,29451,6.0,7,4064,68300
40032,40033,77.0,10,13823,30954
94307,94308,45.0,30,932,81708
100359,100360,23.0,32,3722,7557
89425,89426,78.0,28,1035,12159
86854,86855,22.0,27,6309,77074
90551,90552,25.0,28,10291,64728
34381,34382,1.0,8,7281,98280
99684,99685,2.0,32,1790,68233
93219,93220,23.0,29,8965,43980
98193,98194,24.0,31,10294,52304
72445,72446,35.0,23,1471,2905
105239,105240,44.0,33,12932,8682
15131,15132,5.0,3,11202,81729
43044,43045,7.0,14,13654,75356
66228,66229,36.0,21,10312,16435
18744,18745,61.0,4,1453,81857
91552,91553,16.0,29,1422,78147
24426,24427,120.0,0,13246,2546
44533,44534,15.0,16,5960,28083
110482,110483,164.0,2,11564,92647
95474,95475,7.0,30,10337,68041
7730,7731,46.0,12,6128,4432
92831,92832,15.0,29,7024,98986
17543,17544,2.0,5,8339,60733
51040,51041,19.0,17,8171,27831
67612,67613,34.0,1,3191,15861
81181,81182,1.0,25,15339,53138
34169,34170,3.0,8,6341,82123
101220,101221,30.0,32,7346,33654
30270,30271,9.0,7,8165,79728
97714,97715,20.0,31,5970,75063
86415,86416,11.0,27,4612,40700
82992,82993,23.0,26,6328,22752
18284,18285,40.0,5,13562,37847
91821,91822,74.0,29,1123,84616
221,222,35.0,9,870,27219
103722,103723,49.0,33,4266,1005
85449,85450,60.0,27,370,41311
11908,11909,17.0,13,12448,31170
5822,5823,49.0,11,14559,20014
36848,36849,7.0,10,1050,87348
56077,56078,3.0,35,1981,78221
25273,25274,6.0,6,2921,8667
98433,98434,24.0,31,10344,93409
18229,18230,18.0,5,14209,92267
23220,23221,58.0,0,5962,5429
25633,25634,79.0,6,3184,44309
85549,85550,95.0,27,478,37867
32967,32968,6.0,8,1830,7864
2413,2414,7.0,9,10129,91422
39081,39082,7.0,10,10958,39644
51018,51019,14.0,17,8148,13242
85073,85074,55.0,26,14671,41716
59523,59524,39.0,19,4687,13429
6713,6714,39.0,12,1493,6735
6222,6223,4.0,12,569,30339
101255,101256,31.0,32,7385,63185
75485,75486,84.0,23,13611,71860
111044,111045,4.0,2,13598,98623
98134,98135,5.0,31,10314,90600
11845,11846,3.0,13,12165,48127
1048,1049,21.0,9,5132,11001
111375,111376,38.0,2,14585,72344
39100,39101,19.0,10,11169,95418
13471,13472,62.0,3,3157,86457
101643,101644,3.0,32,10936,3122
48119,48120,4.0,15,9278,56075
103492,103493,114.0,33,2428,32582
102559,102560,30.0,32,14873,4257
101908,101909,50.0,32,11849,54146
76604,76605,4.0,24,4370,45224
36896,36897,8.0,10,1429,383
36685,36686,1.0,10,321,42786
88907,88908,1.0,28,336,26023
79633,79634,25.0,25,4623,76401
51816,51817,17.0,17,12099,60476
89215,89216,18.0,28,1283,61700
89025,89026,29.0,28,353,95323
18003,18004,24.0,5,10340,29275
17673,17674,3.0,5,9278,32957
41020,41021,32.0,14,3085,14283
44757,44758,71.0,16,6206,25540
67779,67780,20.0,1,3664,9559
22967,22968,53.0,0,3677,17730
7718,7719,43.0,12,6115,59966
43219,43220,44.0,14,14565,89526
69604,69605,2.0,22,1194,103484
75324,75325,1.0,23,13986,49801
82480,82481,6.0,26,3111,4446
33718,33719,40.0,8,3739,79327
105181,105182,27.0,33,13446,34823
86742,86743,18.0,27,5349,74337
3892,3893,4.0,11,3133,74779
88999,89000,21.0,28,327,8275
32905,32906,79.0,8,1049,54706
35611,35612,60.0,8,11963,29370
51507,51508,17.0,17,9362,69404
67533,67534,21.0,1,3105,15849
53756,53757,57.0,18,5983,76815
50456,50457,18.0,17,5059,21211
51007,51008,8.0,17,8138,64879
78882,78883,32.0,25,1550,22267
95737,95738,71.0,30,10521,79843
66830,66831,17.0,21,15674,74524
42781,42782,40.0,14,9941,36258
48358,48359,40.0,15,10363,8503
57875,57876,52.0,35,10489,32504
31139,31140,88.0,7,10097,39326
16454,16455,2.0,5,4292,11278
39998,39999,66.0,10,13785,94333
80543,80544,34.0,25,9014,44298
71539,71540,57.0,22,12971,79364
6406,6407,32.0,12,448,77471
33036,33037,24.0,8,1480,82009
101768,101769,41.0,32,10952,33400
70135,70136,5.0,22,4358,91361
90894,90895,14.0,28,11480,68744
12369,12370,2.0,13,15056,29500
65399,65400,8.0,21,6164,101008
19628,19629,7.0,4,5365,9900
19136,19137,19.0,4,2473,45816
82410,82411,80.0,26,2027,15220
42625,42626,7.0,14,10085,20083
12006,12007,21.0,13,12641,74807
51155,51156,53.0,17,7915,27245
92140,92141,25.0,29,3333,77242
53693,53694,34.0,18,6335,20443
83678,83679,28.0,26,8661,75900
72860,72861,27.0,23,3626,8566
62333,62334,16.0,20,5480,36851
20959,20960,43.0,4,6560,27251
3697,3698,4.0,11,2092,24359
5945,5946,11.0,11,15064,84780
72156,72157,37.0,23,384,14898
30221,30222,1.0,7,7870,16466
39971,39972,58.0,10,13755,101003
33224,33225,18.0,8,2483,76097
15980,15981,21.0,5,1416,96485
74684,74685,119.0,23,9111,47439
83819,83820,4.0,26,8946,77724
1279,1280,107.0,9,4844,103592
55610,55611,371.0,18,14328,56381
11428,11429,55.0,13,7411,65540
58906,58907,30.0,19,3625,97004
103921,103922,34.0,33,4665,36031
10664,10665,1.0,13,5309,55248
88836,88837,21.0,28,272,13812
8123,8124,54.0,12,6942,9076
23156,23157,22.0,0,6313,39037
87523,87524,40.0,27,8233,35546
31831,31832,37.0,7,15015,102596
25651,25652,85.0,6,3204,37092
31124,31125,84.0,7,10080,62610
71498,71499,36.0,22,12928,8064
23743,23744,10.0,0,10703,93413
95003,95004,17.0,30,8147,44405
34171,34172,4.0,8,5942,20913
44663,44664,50.0,16,6103,55028
34312,34313,39.0,8,5983,101693
103373,103374,74.0,33,2299,94277
88504,88505,54.0,27,14662,33022
51820,51821,18.0,17,12103,80602
3723,3724,6.0,11,2184,6348
76253,76254,13.0,24,2199,6976
53326,53327,1.0,18,3144,20024
48783,48784,8.0,15,14669,70927
23002,23003,54.0,0,3714,33719
51371,51372,18.0,17,8818,48032
25915,25916,7.0,6,4436,102933
12825,12826,42.0,3,390,97060
97309,97310,18.0,31,4279,13519
74089,74090,140.0,23,7674,20586
110167,110168,99.0,2,11221,74660
62252,62253,10.0,20,5304,74417
77297,77298,5.0,24,11491,67769
80168,80169,17.0,25,7325,78504
78634,78635,2.0,25,939,53882
46613,46614,71.0,15,1052,98782
