,Dataline,PlayerLinenumber,Play,ActSceneLine,PlayerLine
43003,43004,46.0,14,13013,7509
68203,68204,32.0,1,6829,2026
12568,12569,12.0,13,15854,10725
64430,64431,122.0,21,494,93552
76340,76341,23.0,24,4705,55188
65143,65144,57.0,21,3721,101597
95774,95775,75.0,30,10563,38142
80809,80810,8.0,25,13458,10358
96025,96026,158.0,30,10832,41047
48243,48244,3.0,15,10891,63571
18347,18348,9.0,5,14944,89623
84278,84279,23.0,26,10953,34586
80145,80146,16.0,25,7300,28006
17971,17972,15.0,5,10883,96835
30851,30852,13.0,7,10229,55815
79190,79191,17.0,25,3040,57744
35814,35815,29.0,8,12514,78803
95015,95016,23.0,30,8158,80059
6083,6084,1.0,11,15665,59773
86620,86621,75.0,27,4723,80999
51366,51367,15.0,17,8813,76068
13713,13714,61.0,3,4321,35273
43636,43637,36.0,16,371,6369
80526,80527,30.0,25,8996,58106
38707,38708,55.0,10,9020,101612
88816,88817,17.0,28,250,33798
45022,45023,31.0,16,7879,42230
16752,16753,8.0,5,5676,32633
11932,11933,23.0,13,12472,20901
35792,35793,25.0,8,12489,63786
65957,65958,12.0,21,8386,96096
13420,13421,52.0,3,3099,11528
13170,13171,47.0,3,1549,21570
104935,104936,21.0,33,9372,43023
109924,109925,21.0,2,10966,66189
68304,68305,58.0,1,6940,49311
35047,35048,40.0,8,7873,47779
45964,45965,3.0,16,14735,70998
5216,5217,2.0,11,10085,43958
38611,38612,32.0,10,9389,103469
72932,72933,54.0,23,3092,70128
61284,61285,157.0,19,13359,31200
58771,58772,22.0,19,2183,66338
83405,83406,35.0,26,7834,51213
24600,24601,38.0,6,341,66568
23258,23259,60.0,0,6003,37815
2865,2866,17.0,9,14286,11433
74906,74907,63.0,23,9904,30260
104709,104710,100.0,33,7974,59426
24941,24942,36.0,6,1876,39651
42924,42925,36.0,14,12928,29969
95746,95747,72.0,30,10531,86573
109665,109666,1.0,2,10481,47842
15865,15866,38.0,5,342,100644
19626,19627,5.0,4,5343,12758
104211,104212,27.0,33,6307,29351
108638,108639,36.0,2,3069,32891
80038,80039,1.0,25,7403,65766
64548,64549,36.0,21,1853,25578
30062,30063,4.0,7,7255,7618
16360,16361,2.0,5,3133,27903
65316,65317,23.0,21,4586,799
84023,84024,37.0,26,10327,87816
13132,13133,39.0,3,1507,67270
51801,51802,13.0,17,12009,43320
81523,81524,1.0,26,1445,74629
45438,45439,44.0,16,9976,85053
76235,76236,9.0,24,2181,52077
18644,18645,1.0,4,861,44197
26911,26912,40.0,6,7296,20753
107238,107239,17.0,34,10162,57203
83424,83425,2.0,26,8228,17330
81210,81211,1.0,25,15649,58929
35461,35462,21.0,8,12128,60437
41148,41149,21.0,14,4229,55870
89326,89327,36.0,28,926,51614
40788,40789,23.0,14,2194,44051
96241,96242,55.0,30,12990,4421
28335,28336,10.0,6,15846,65838
71613,71614,82.0,22,13051,102016
108239,108240,64.0,2,1059,53057
96209,96210,48.0,30,12955,72383
28981,28982,4.0,7,2245,17161
32885,32886,69.0,8,1027,77947
37392,37393,22.0,10,4232,54968
94794,94795,15.0,30,6296,45468
10411,10412,4.0,13,4064,84716
34965,34966,28.0,8,8163,44027
85371,85372,45.0,27,788,19156
64222,64223,23.0,21,776,34883
38683,38684,54.0,10,8994,96314
74029,74030,124.0,23,7607,34024
37996,37997,1.0,10,7603,90099
24732,24733,67.0,6,484,69422
18920,18921,24.0,4,1835,15582
103409,103410,87.0,33,2339,94911
51214,51215,10.0,17,8546,41948
12198,12199,37.0,13,13458,9321
62899,62900,14.0,20,6820,76355
5546,5547,14.0,11,12657,27473
92717,92718,7.0,29,6241,71588
96065,96066,3.0,30,13351,18985
107971,107972,3.0,2,906,54093
29986,29987,16.0,7,6343,100685
109618,109619,4.0,2,10107,94503
10187,10188,5.0,13,3355,81553
51796,51797,12.0,17,11954,35117
20127,20128,3.0,4,5986,45421
26848,26849,16.0,6,7626,18647
23470,23471,61.0,0,6873,88466
37806,37807,1.0,10,6164,35830
73714,73715,31.0,23,7799,62284
70520,70521,6.0,22,6835,34655
83377,83378,30.0,26,8184,53444
49584,49585,3.0,17,1457,89307
47407,47408,4.0,15,4682,57158
111090,111091,9.0,2,14086,81439
6675,6676,22.0,12,1876,11913
55964,55965,29.0,35,1863,40614
15608,15609,57.0,3,14682,59163
66084,66085,7.0,21,8990,19239
97871,97872,56.0,31,6133,6518
15874,15875,38.0,5,352,96081
11957,11958,3.0,13,12512,76954
8234,8235,70.0,12,7062,64189
91766,91767,56.0,29,1062,13000
86164,86165,3.0,27,3876,77484
72815,72816,12.0,23,3433,52963
69387,69388,39.0,22,812,99162
32051,32052,52.0,7,15237,29634
16680,16681,16.0,5,5326,81155
42381,42382,110.0,14,7209,10910
39739,39740,6.0,10,14120,5537
10792,10793,1.0,13,5446,9344
72089,72090,16.0,23,810,59016
84759,84760,5.0,26,12952,37105
23406,23407,43.0,0,6804,35029
99493,99494,85.0,32,913,45096
48687,48688,34.0,15,13462,78145
54287,54288,21.0,18,10898,17914
18523,18524,48.0,5,14992,90139
1489,1490,177.0,9,5071,91885
44012,44013,51.0,16,3176,16721
22959,22960,50.0,0,3668,96826
108994,108995,40.0,2,4319,82649
1049,1050,22.0,9,5133,48138
77597,77598,5.0,24,10436,5677
32635,32636,1.0,8,972,67311
61493,61494,27.0,20,353,657
35969,35970,26.0,8,13448,28052
29567,29568,35.0,7,3700,24667
89657,89658,49.0,28,3130,79238
59430,59431,10.0,19,4993,87924
24367,24368,99.0,0,13181,35825
103685,103686,32.0,33,4617,102147
61660,61661,54.0,20,536,95894
87477,87478,25.0,27,8436,83689
15789,15790,13.0,5,691,93040
82201,82202,4.0,26,2048,62357
48583,48584,138.0,15,10595,47275
63916,63917,25.0,20,13467,54047
78970,78971,56.0,25,1644,48346
49115,49116,23.0,17,808,48792
82165,82166,104.0,26,1739,45422
81329,81330,11.0,25,15841,86321
101997,101998,74.0,32,11944,90792
75195,75196,14.0,23,13185,72390
48512,48513,107.0,15,10523,22818
5962,5963,17.0,11,15082,33581
4051,4052,5.0,11,4336,6059
15468,15469,24.0,3,14533,55733
91893,91894,91.0,29,1199,67926
64023,64024,54.0,20,13003,88761
19290,19291,15.0,4,3953,59605
101943,101944,62.0,32,11884,1297
36223,36224,110.0,8,13136,71028
49218,49219,51.0,17,419,54839
67113,67114,20.0,1,340,35227
23981,23982,79.0,0,10985,41863
29374,29375,21.0,7,3389,93425
60046,60047,63.0,19,6825,37486
40277,40278,37.0,14,401,18393
90395,90396,52.0,28,8969,69722
76895,76896,37.0,24,8216,1153
53019,53020,65.0,18,459,100396
61985,61986,8.0,20,4087,101600
80011,80012,26.0,25,6867,74891
64126,64127,79.0,20,13117,22418
57333,57334,5.0,35,8580,23749
32389,32390,133.0,7,15607,83620
105061,105062,56.0,33,9870,4703
19895,19896,48.0,4,5394,92703
105082,105083,1.0,33,10891,30998
28672,28673,47.0,7,419,15014
76626,76627,16.0,24,4585,27710
63417,63418,20.0,20,8952,77644
67059,67060,11.0,1,780,56558
94632,94633,63.0,30,3706,53079
40990,40991,31.0,14,3052,66334
61528,61529,30.0,20,392,62540
16323,16324,45.0,5,1484,37703
12338,12339,1.0,13,14944,4488
56349,56350,13.0,35,2864,23103
25007,25008,17.0,6,2170,2985
35595,35596,57.0,8,11946,1355
61286,61287,158.0,19,13361,26448
8619,8620,72.0,12,9890,31292
94440,94441,3.0,30,3133,60
77856,77857,64.0,24,12210,45103
69426,69427,55.0,22,355,97645
63115,63116,9.0,20,7515,24847
54950,54951,63.0,18,13625,89519
105251,105252,46.0,33,12945,82343
30334,30335,17.0,7,7856,70094
82594,82595,32.0,26,3063,4348
5790,5791,34.0,11,14524,33514
45605,45606,33.0,16,10904,71804
105891,105892,9.0,34,1745,8768
46857,46858,1.0,15,3033,81238
77999,78000,23.0,24,13442,63251
82530,82531,18.0,26,3603,82998
62352,62353,21.0,20,5496,48825
78577,78578,24.0,25,404,32713
96890,96891,90.0,31,654,29287
100281,100282,9.0,32,4253,14728
106896,106897,67.0,34,6109,26746
59991,59992,41.0,19,6764,92792
90667,90668,18.0,28,10681,74233
103349,103350,62.0,33,2276,90894
63286,63287,21.0,20,8422,7496
76259,76260,15.0,24,2206,84250
18163,18164,2.0,5,14097,98835
80622,80623,45.0,25,9100,5256
71611,71612,82.0,22,13049,84155
60896,60897,41.0,19,12944,69338
80180,80181,19.0,25,7338,54447
12426,12427,7.0,13,15150,81091
30989,30990,57.0,7,9935,73971
21458,21459,1.0,4,9429,78734
11852,11853,3.0,13,12242,5198
64726,64727,60.0,21,1931,93052
77980,77981,18.0,24,13263,73446
38711,38712,55.0,10,9025,101351
74504,74505,35.0,23,9395,70718
52877,52878,14.0,18,806,84064
45894,45895,8.0,16,13564,2668
101460,101461,19.0,32,9373,15419
79904,79905,12.0,25,7284,62466
105731,105732,21.0,34,1072,31167
41701,41702,10.0,14,6275,22444
72108,72109,24.0,23,331,14833
68917,68918,13.0,1,13461,87074
43422,43423,8.0,14,15350,64276
18796,18797,79.0,4,911,77137
7793,7794,66.0,12,6196,23293
73587,73588,17.0,23,6153,21637
102567,102568,32.0,32,14882,83679
1187,1188,72.0,9,4743,96476
56283,56284,1.0,35,2792,77909
23453,23454,53.0,0,6853,2546
10158,10159,2.0,13,3034,82553
33164,33165,29.0,8,1884,48300
17369,17370,4.0,5,7803,95917
101519,101520,14.0,32,10074,96907
41566,41567,26.0,14,4730,13944
64841,64842,23.0,21,3036,59209
54014,54015,61.0,18,9015,57195
95600,95601,35.0,30,10373,70720
2405,2406,7.0,9,10040,99982
48624,48625,6.0,15,13019,84937
71348,71349,34.0,22,10287,56088
99239,99240,4.0,32,369,37850
82968,82969,14.0,26,6303,53473
46271,46272,6.0,15,358,2357
28603,28604,25.0,7,350,16266
97762,97763,35.0,31,6022,10680
38073,38074,34.0,10,8155,22859
104365,104366,16.0,33,7124,98585
8520,8521,27.0,12,10196,90485
105379,105380,93.0,33,13081,62910
47361,47362,30.0,15,3672,33056
21251,21252,2.0,4,11953,87691
78034,78035,32.0,24,13478,49352
50459,50460,18.0,17,5093,90209
63726,63727,117.0,20,9291,35498
94061,94062,115.0,30,490,69244
51580,51581,3.0,17,10018,87670
22062,22063,29.0,4,14486,38634
98352,98353,3.0,31,10536,17898
103853,103854,17.0,33,5081,5297
33677,33678,27.0,8,3696,7253
74728,74729,139.0,23,9157,84619
67824,67825,2.0,1,6041,55262
84831,84832,10.0,26,14680,37588
57818,57819,28.0,35,10426,57688
2551,2552,21.0,9,10898,64120
15569,15570,48.0,3,14640,28929
15775,15776,4.0,5,535,50955
105601,105602,17.0,34,757,41325
96585,96586,12.0,31,338,18898
108671,108672,43.0,2,3104,24225
48663,48664,22.0,15,13429,28424
10311,10312,23.0,13,3102,10283
31201,31202,109.0,7,10159,87341
63031,63032,38.0,20,6964,5415
99113,99114,31.0,31,14552,7562
62218,62219,1.0,20,5180,79588
11100,11101,62.0,13,6763,32602
95237,95238,2.0,30,8545,32562
8802,8803,7.0,12,12512,100938
84086,84087,1.0,26,10381,1207
74286,74287,51.0,23,8203,71100
108252,108253,67.0,2,1074,83218
89865,89866,131.0,28,3358,8082
6962,6963,23.0,12,3511,76817
67567,67568,24.0,1,3140,6177
43500,43501,5.0,16,803,53307
721,722,26.0,9,3610,94270
108236,108237,62.0,2,1056,61330
27295,27296,40.0,6,12125,101562
56300,56301,6.0,35,2810,73869
100400,100401,24.0,32,3768,12445
41649,41650,32.0,14,4822,47157
41134,41135,15.0,14,4198,34737
47051,47052,45.0,15,3125,6804
76169,76170,7.0,24,1667,28779
39036,39037,20.0,10,10347,15555
42239,42240,82.0,14,7053,50892
71341,71342,30.0,22,10273,8677
60137,60138,85.0,19,6922,92808
105298,105299,62.0,33,12994,101783
107037,107038,8.0,34,6880,43271
88378,88379,16.0,27,14540,57248
35153,35154,3.0,8,9374,81224
60867,60868,34.0,19,12912,65477
82452,82453,96.0,26,2069,37210
75851,75852,7.0,24,658,24274
35644,35645,2.0,8,12275,57240
16152,16153,102.0,5,1005,40757
30687,30688,9.0,7,8581,74544
109759,109760,34.0,2,10354,69002
30417,30418,33.0,7,7949,32958
50740,50741,84.0,17,4887,43506
6996,6997,38.0,12,3625,81341
74107,74108,143.0,23,7694,10617
69543,69544,103.0,22,482,79640
51889,51890,20.0,17,12439,83551
3258,3259,8.0,11,772,81719
36492,36493,86.0,8,13717,26330
27959,27960,1.0,6,14513,78884
22082,22083,35.0,4,13560,26048
36653,36654,144.0,8,13880,10767
98871,98872,22.0,31,13564,7568
24446,24447,130.0,0,13268,6126
79863,79864,6.0,25,7235,16812
9756,9757,110.0,13,463,54214
92768,92769,17.0,29,6340,53324
75572,75573,123.0,23,13705,2338
77425,77426,32.0,24,8958,55488
85989,85990,22.0,27,2514,89560
109893,109894,18.0,2,10932,69133
64313,64314,72.0,21,373,87442
101657,101658,6.0,32,11080,64739
11219,11220,2.0,13,7792,27434
24684,24685,52.0,6,432,87678
10885,10886,25.0,13,5389,56958
105857,105858,1.0,34,1567,82898
90560,90561,28.0,28,10300,34834
26812,26813,1.0,6,7781,81504
66512,66513,15.0,21,12094,37127
22615,22616,4.0,0,1017,81515
10286,10287,18.0,13,3074,9713
86528,86529,36.0,27,5157,6553
93813,93814,5.0,30,803,44704
64763,64764,1.0,21,3211,99668
110634,110635,208.0,2,11723,98400
94481,94482,5.0,30,3720,22403
53744,53745,51.0,18,5970,23398
107038,107039,9.0,34,6891,72154
44432,44433,2.0,16,6130,63661
28062,28063,18.0,6,14515,83677
25207,25208,1.0,6,2817,78472
42041,42042,51.0,14,6838,31319
74675,74676,112.0,23,9102,4070
58432,58433,9.0,19,785,75941
76665,76666,28.0,24,4628,67038
43538,43539,14.0,16,702,47182
80727,80728,72.0,25,9211,19279
55890,55891,5.0,35,1479,37651
36584,36585,133.0,8,13808,29187
57171,57172,36.0,35,7831,68938
28540,28541,13.0,7,786,31224
44214,44215,91.0,16,3395,29952
44275,44276,95.0,16,3462,11162
31249,31250,116.0,7,10211,25842
103358,103359,68.0,33,2286,95968
54943,54944,59.0,18,13617,76808
75256,75257,55.0,23,13475,73890
111019,111020,59.0,2,13102,22645
86825,86826,8.0,27,6186,66484
44349,44350,112.0,16,3543,83636
15295,15296,2.0,3,14208,76840
67625,67626,36.0,1,3202,28094
85110,85111,61.0,26,14708,26901
80598,80599,43.0,25,9074,47490
34236,34237,19.0,8,6321,63611
99626,99627,140.0,32,1049,18292
88787,88788,10.0,28,218,54527
5306,5307,1.0,11,11024,70977
107678,107679,33.0,34,13887,4162
51570,51571,3.0,17,9918,83564
38950,38951,10.0,10,10503,26924
42617,42618,7.0,14,9996,76307
29120,29121,7.0,7,2705,66495
86480,86481,13.0,27,4893,102804
105672,105673,55.0,34,345,45161
73568,73569,8.0,23,5953,99879
5476,5477,1.0,11,12623,89725
11438,11439,56.0,13,7422,16044
1679,1680,36.0,9,5965,4203
37458,37459,26.0,10,3690,24994
76207,76208,5.0,24,2037,84843
104067,104068,64.0,33,5205,4491
101145,101146,23.0,32,7796,75581
1176,1177,68.0,9,4731,9621
29166,29167,20.0,7,2754,16607
40146,40147,6.0,14,658,67519
33908,33909,119.0,8,3947,97554
95920,95921,133.0,30,10718,41037
28840,28841,11.0,7,2168,99102
100119,100120,40.0,32,3603,13483
30556,30557,32.0,7,8225,61048
79710,79711,37.0,25,4317,6761
45036,45037,32.0,16,7895,45349
30688,30689,9.0,7,8582,94753
45337,45338,21.0,16,9869,68365
95123,95124,5.0,30,8283,3976
83397,83398,32.0,26,8204,44721
15181,15182,22.0,3,12102,100839
60934,60935,52.0,19,12986,52615
38343,38344,7.0,10,8656,92835
35780,35781,19.0,8,12686,63101
103680,103681,31.0,33,4613,27353
30378,30379,28.0,7,7905,64909
75683,75684,160.0,23,13819,20685
39551,39552,1.0,10,12868,60314
15554,15555,42.0,3,14622,90173
110817,110818,14.0,2,13460,79674
71078,71079,54.0,22,8973,82785
31340,31341,4.0,7,10492,68376
110703,110704,230.0,2,11799,102291
84089,84090,1.0,26,10414,83878
31356,31357,8.0,7,10658,36273
26419,26420,75.0,6,6070,30704
13481,13482,63.0,3,3168,77351
45483,45484,50.0,16,10025,15141
103683,103684,32.0,33,4614,79899
23371,23372,27.0,0,6765,91333
59530,59531,40.0,19,4695,5794
105328,105329,77.0,33,13027,86141
14551,14552,7.0,3,8812,20769
98326,98327,1.0,31,10447,59275
101424,101425,8.0,32,9101,79185
55615,55616,371.0,18,14334,40964
49672,49673,29.0,17,2190,94325
67118,67119,20.0,1,345,34504
86856,86857,22.0,27,6311,75769
86017,86018,32.0,27,2248,72902
53713,53714,40.0,18,5936,20443
10759,10760,16.0,13,5213,22144
91710,91711,44.0,29,1000,28097
66967,66968,68.0,21,15237,85177
93378,93379,67.0,29,9131,4577
18837,18838,92.0,4,955,28573
51333,51334,4.0,17,8871,92213
28297,28298,2.0,6,15699,31886
47804,47805,6.0,15,6857,38902
21928,21929,16.0,4,13449,58584
33416,33417,11.0,8,3278,63820
70560,70561,28.0,22,7245,48133
69333,69334,17.0,22,602,20398
84176,84177,10.0,26,11191,38377
84165,84166,8.0,26,11091,15329
101240,101241,31.0,32,7368,43645
27195,27196,5.0,6,10947,83259
88840,88841,22.0,28,276,4494
94091,94092,131.0,30,520,64781
8421,8422,25.0,12,8948,15757
43818,43819,7.0,16,3344,2960
64513,64514,24.0,21,1778,100825
58265,58266,11.0,35,15952,6886
34306,34307,35.0,8,5977,82717
105283,105284,58.0,33,12979,4617
796,797,15.0,9,4053,59733
55648,55649,377.0,18,14370,16977
37285,37286,33.0,10,3633,18360
2122,2123,40.0,9,6964,94785
79996,79997,23.0,25,6851,5601
11691,11692,1.0,13,10447,66985
5417,5418,1.0,11,12423,34041
61278,61279,155.0,19,13353,36427
105622,105623,22.0,34,791,78118
47503,47504,25.0,15,6296,39025
107371,107372,6.0,34,10470,12727
222,223,35.0,9,871,102642
59899,59900,6.0,19,6813,102265
28263,28264,17.0,6,15074,37444
27466,27467,83.0,6,11991,91838
104812,104813,135.0,33,8076,24855
55250,55251,208.0,18,13946,64266
8717,8718,10.0,12,11102,67905
57986,57987,28.0,35,13444,93652
2602,2603,3.0,9,10947,67058
43894,43895,15.0,16,3047,74226
44814,44815,8.0,16,7515,15877
19984,19985,20.0,4,5676,71651
60344,60345,28.0,19,10311,70636
57260,57261,2.0,35,8305,89808
75344,75345,2.0,23,13698,84444
103829,103830,9.0,33,4826,80410
22605,22606,2.0,0,917,8969
34939,34940,24.0,8,8114,13604
95693,95694,57.0,30,10473,71519
92776,92777,19.0,29,6349,7774
3644,3645,25.0,11,1862,92968
103944,103945,2.0,33,5299,96634
17007,17008,19.0,5,7252,98685
67604,67605,33.0,1,3182,68674
51743,51744,1.0,17,11246,86497
106508,106509,1.0,34,5443,17073
40500,40501,16.0,14,882,27919
83828,83829,6.0,26,9034,67008
55057,55058,130.0,18,13737,20437
47607,47608,59.0,15,5985,86437
18984,18985,40.0,4,1482,54868
12973,12974,15.0,3,1432,59128
54719,54720,39.0,18,12915,94833
102973,102974,8.0,33,995,13620
1381,1382,150.0,9,4955,23902
46277,46278,10.0,15,424,85514
93815,93816,6.0,30,325,34895
62969,62970,28.0,20,6897,28589
29767,29768,32.0,7,4663,86607
76068,76069,11.0,24,1418,59584
49406,49407,5.0,17,1072,34800
36348,36349,34.0,8,13563,101616
109139,109140,4.0,2,6791,42888
65745,65746,64.0,21,7351,102456
94977,94978,8.0,30,7948,33932
70448,70449,13.0,22,6318,38811
99875,99876,20.0,32,1598,32410
54782,54783,4.0,18,13554,24297
92584,92585,15.0,29,4257,21859
84336,84337,46.0,26,11015,7290
36835,36836,7.0,10,906,54419
84369,84370,59.0,26,11051,76818
82271,82272,17.0,26,2225,36923
80795,80796,6.0,25,13443,41805
78350,78351,24.0,24,14864,22268
37700,37701,13.0,10,4670,13891
63462,63463,34.0,20,8999,28792
9284,9285,32.0,12,12940,78421
46254,46255,26.0,16,15930,38188
106651,106652,2.0,34,6042,1949
1538,1539,197.0,9,5121,96627
6945,6946,16.0,12,3333,43187
105762,105763,35.0,34,1405,65560
60680,60681,63.0,19,10422,96317
68792,68793,3.0,1,10281,97876
87911,87912,5.0,27,10868,57083
9828,9829,11.0,13,917,36482
109709,109710,12.0,2,10875,81299
3365,3366,25.0,11,386,23254
108462,108463,106.0,2,1304,25382
102482,102483,1.0,32,14735,77093
86338,86339,54.0,27,3752,100282
1439,1440,163.0,9,5020,98124
103696,103697,36.0,33,4628,90730
105734,105735,24.0,34,1106,52346
106054,106055,60.0,34,3641,50696
53000,53001,56.0,18,438,39839
12607,12608,15.0,13,15894,20216
612,613,44.0,9,1659,36071
42871,42872,18.0,14,13454,33489
40155,40156,8.0,14,757,75913
62768,62769,3.0,20,6957,80919
105884,105885,7.0,34,1667,34786
1193,1194,76.0,9,4750,97203
30234,30235,3.0,7,8014,97498
105033,105034,43.0,33,10323,94005
104795,104796,129.0,33,8058,11052
110820,110821,14.0,2,13464,58866
94958,94959,2.0,30,8047,67189
32490,32491,33.0,8,774,46287
46380,46381,27.0,15,1217,14162
8217,8218,67.0,12,7044,43969
32956,32957,5.0,8,1812,76585
40780,40781,18.0,14,2186,46631
20307,20308,34.0,4,7779,70921
70764,70765,57.0,22,7331,97640
23639,23640,13.0,0,9963,47840
85394,85395,51.0,27,810,18949
97549,97550,8.0,31,4926,63023
42576,42577,40.0,14,9006,3592
73808,73809,65.0,23,7369,58315
91188,91189,1.0,28,13764,75664
35302,35303,27.0,8,10876,2859
60532,60533,16.0,19,10658,89233
1824,1825,73.0,9,6115,12042
18637,18638,18.0,4,788,32738
77001,77002,48.0,24,8329,16803
98937,98938,40.0,31,13629,40520
70067,70068,3.0,22,4197,91627
69421,69422,52.0,22,350,90919
65994,65995,30.0,21,8424,94419
103989,103990,23.0,33,5315,94768
63867,63868,13.0,20,13229,84050
86738,86739,18.0,27,5345,69687
77355,77356,9.0,24,9345,17479
17987,17988,18.0,5,10898,69196
28722,28723,7.0,7,884,90561
20226,20227,31.0,4,7256,28879
5034,5035,9.0,11,9369,56059
59406,59407,2.0,19,4748,53759
10898,10899,3.0,13,6330,30637
66867,66868,27.0,21,15131,95695
19192,19193,4.0,4,3631,20710
79141,79142,5.0,25,3555,71303
6457,6458,33.0,12,503,84673
26483,26484,104.0,6,6137,3660
55446,55447,293.0,18,14151,66026
49757,49758,62.0,17,1922,68281
74624,74625,84.0,23,9049,1414
97769,97770,39.0,31,6028,42868
9950,9951,18.0,13,1827,55621
7370,7371,8.0,12,4982,54118
102885,102886,9.0,32,13521,25948
34503,34504,41.0,8,6784,51099
364,365,6.0,9,1756,29657
101315,101316,40.0,32,7451,53530
108205,108206,49.0,2,1024,86469
28346,28347,12.0,6,15857,5953
11545,11546,19.0,13,9345,40213
47920,47921,39.0,15,6794,89947
79889,79890,9.0,25,7268,10877
97311,97312,19.0,31,4282,26275
51300,51301,34.0,17,8632,83731
12664,12665,2.0,3,435,4297
106641,106642,2.0,34,5931,42557
70852,70853,29.0,22,8155,70188
44174,44175,83.0,16,3350,90181
1182,1183,71.0,9,4738,55880
51826,51827,2.0,17,12275,88695
28864,28865,19.0,7,2194,11864
62598,62599,15.0,20,5885,25917
11441,11442,58.0,13,7425,47680
29504,29505,19.0,7,4253,66433
31478,31479,1.0,7,13163,66467
65719,65720,54.0,21,7327,75956
110610,110611,201.0,2,11697,32189
29810,29811,42.0,7,4708,17814
67752,67753,17.0,1,4250,31634
81298,81299,4.0,25,15743,66803
16936,16937,3.0,5,5986,46183
78368,78369,28.0,24,14884,71445
84952,84953,37.0,26,14553,70736
82339,82340,56.0,26,1947,31697
3007,3008,13.0,9,15048,16583
55081,55082,143.0,18,13762,87996
34934,34935,20.0,8,8059,40935
105253,105254,47.0,33,12947,46119
96623,96624,18.0,31,377,10167
88467,88468,40.0,27,14622,63317
29409,29410,5.0,7,3643,35582
12953,12954,12.0,3,1394,12140
10293,10294,19.0,13,3082,9896
81103,81104,39.0,25,14539,60958
3978,3979,2.0,11,3665,87286
37825,37826,5.0,10,6791,4475
111385,111386,38.0,2,14596,18391
41604,41605,26.0,14,4773,18351
39800,39801,26.0,10,13568,42315
31914,31915,19.0,7,15671,45824
8628,8629,78.0,12,9900,90497
97413,97414,50.0,31,4388,2549
57990,57991,31.0,35,13447,25500
111236,111237,5.0,2,14702,30315
102602,102603,47.0,32,14531,96594
96928,96929,99.0,31,696,31596
102735,102736,11.0,32,15732,87828
53982,53983,49.0,18,8985,71930
38387,38388,25.0,10,8834,36163
87934,87935,8.0,27,10991,70697
94783,94784,12.0,30,6264,96477
53325,53326,1.0,18,3033,50909
60841,60842,22.0,19,13460,33034
36557,36558,122.0,8,13782,31897
17733,17734,25.0,5,9377,95769
95952,95953,144.0,30,10753,68009
6683,6684,24.0,12,1460,69101
50479,50480,24.0,17,5146,31668
64769,64770,2.0,21,3267,45924
2521,2522,20.0,9,10847,7644
85143,85144,70.0,26,14742,68121
31285,31286,122.0,7,10249,70656
49360,49361,81.0,17,570,99095
91639,91640,31.0,29,924,65255
10048,10049,14.0,13,2221,84898
32305,32306,114.0,7,15515,21023
101931,101932,54.0,32,11872,70324
31970,31971,26.0,7,15151,81116
91366,91367,86.0,28,13622,80308
20422,20423,8.0,4,8559,58776
19043,19044,7.0,4,2182,45629
103789,103790,78.0,33,4338,58686
7251,7252,5.0,12,4469,58787
78638,78639,2.0,25,984,17917
69420,69421,52.0,22,349,57545
72297,72298,27.0,23,1443,65086
78744,78745,12.0,25,1824,24035
98945,98946,40.0,31,13638,5145
107883,107884,45.0,34,14964,34088
52570,52571,50.0,17,14600,18277
88524,88525,56.0,27,14684,69016
89578,89579,32.0,28,3048,70138
4484,4485,4.0,11,6293,13886
11616,11617,41.0,13,8964,13562
38662,38663,51.0,10,8971,91245
47182,47183,71.0,15,3268,62280
1631,1632,22.0,9,6333,83042
13045,13046,24.0,3,1839,45407
65395,65396,7.0,21,6119,75603
7711,7712,43.0,12,6107,49236
85749,85750,23.0,27,1865,56584
26424,26425,77.0,6,6074,872
76145,76146,1.0,24,1837,95176
110480,110481,164.0,2,11562,99679
68130,68131,18.0,1,7286,60772
73104,73105,85.0,23,3277,7415
72157,72158,37.0,23,385,43685
61418,61419,8.0,20,774,48012
47340,47341,23.0,15,3651,75228
13196,13197,52.0,3,1578,24477
86407,86408,10.0,27,4603,53647
22250,22251,84.0,4,13734,58927
20797,20798,8.0,4,6499,25478
75526,75527,102.0,23,13656,64238
91626,91627,30.0,29,910,83609
83521,83522,26.0,26,8211,26534
73774,73775,56.0,23,7332,10664
12059,12060,4.0,13,12722,9355
33355,33356,63.0,8,2328,69437
72513,72514,42.0,23,1544,35978
75329,75330,1.0,23,13543,33236
101202,101203,29.0,32,7327,4711
63777,63778,132.0,20,9342,27312
65990,65991,30.0,21,8420,93822
30813,30814,3.0,7,10292,16063
29511,29512,20.0,7,3646,75215
575,576,36.0,9,1619,11510
72570,72571,48.0,23,1607,17469
100319,100320,19.0,32,3678,75010
97230,97231,3.0,31,4587,73250
26132,26133,78.0,6,4404,43407
62666,62667,19.0,20,6299,97343
36756,36757,11.0,10,669,4675
89285,89286,27.0,28,882,31371
30951,30952,49.0,7,9894,17178
43905,43906,21.0,16,3059,55058
21892,21893,9.0,4,13152,66684
60994,60995,76.0,19,13050,64957
56589,56590,7.0,35,4592,102252
29749,29750,26.0,7,5174,59129
64221,64222,22.0,21,775,13390
5110,5111,36.0,11,8977,87068
108631,108632,35.0,2,3061,66042
103192,103193,13.0,33,2166,81881
34389,34390,3.0,8,6835,14186
30925,30926,38.0,7,9868,72145
40289,40290,38.0,14,415,25797
90534,90535,14.0,28,10218,39986
